gampversion,country,slotnumber,slot,hellofreshweek,week,uniquerecipecode,code,nb_of_appearances,status,title,subtitle,lastused,nextused,absolutelastused,absolutelastusedrunning,isnewrecipe,isnewscheduled,isdefault,primaryprotein,mainprotein,proteincut,secondaryprotein,proteins,primarystarch,mainstarch,secondarystarch,starches,primaryvegetable,mainvegetable,vegetables,secondaryvegetable,tertiaryvegetable,primarydryspice,primarycheese,primaryfruit,primarydairy,primaryfreshherb,salt,calories,cuisine,dishtype,handsontime,totaltime,difficulty,tag,preference,preftag,producttype,author,cost1p,cost2p,cost3p,cost4p,skucode,skuname,skucount,seasonalityrisk_w1,seasonalityrisk_w2,seasonalityrisk_w3,seasonalityrisk_w4,pricemissingskus,scorescm,scorewoscm,isscorereplace,volumesharelast,volumeshare2last,uptake_ratio,updated_at,unique_slot,basket,weight2p,weight4p,sum_weight2p,sum_weight4p,weight,normweight2p,normweight4p,slotcombo
V13,CA,1102,99,2026-W34,34,RB43361-4,RB43361,5,READY FOR MENU PLANNING,SuperQuick Cheesy Beef Pasta,with Veggies and Creamy Cilantro Sauce,2026-W16,2026-W27,2026-W27,757,0,0,TRUE,Beef-Mince,Beef,Mince,,"Beef-Mince, ",Pasta - Fusilli,Pasta,,"Pasta - Fusilli, ",Pepper - Sweet Bell,Pepper,"Pepper - Sweet Bell, Corn Kernels, Onion",Corn Kernels,Onion,Enchilada Spice Blend,"Cheddar Cheese, shredded",,,Cilantro,0,910,Mexican,Pasta,5,15,1,"quick , season-no-season",15MM,"quick , season-no-season, 15MM",,,0,7.15,0,13.72,DAI-10-001205-4 | DRY-10-10310-1 | PRO-10-002787-1 | DRY-10-125587-1 | PRO-10-100366-7 | PRO-10-100367-7 | PTN-10-138804-7 | PHF-10-000938-4 | PRO-10-135056-4 | PHF-10-000414-4 | PHF-10-000940-4 | SPI-10-11898-1 | DAI-10-001204-4 | DRY-10-11024-1 | PRO-10-119556-1 | PTN-10-138803-7,"X3B- Cheese, Medium Cheddar Shredded 56g (0.5cup) | H1F- Flour, All-Purpose 18g (2TBSP) | X3B- Tomato Sauce Base (2tbsp) | X3B- (Paper) Pasta, Fusilli 170g | X3B- Corn, Kernels Thaw-Friendly 113g (0.66cup) | X3B- Corn, Kernels Thaw-Friendly 227g (1.33cup) | X3B- Beef, Lean Ground 500g | X3B- Cilantro, Fresh 14g | X3B- Creamy Dressing 43ml | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Cilantro, Fresh 7g | H1F- Enchilada Spice Blend 8g (1TBSP) | X3B- Cheese, Medium Cheddar Shredded 28g (0.25cup) | H1F- Flour, All-Purpose 9g (1TBSP) | X3B- Tex Mex Paste 15ml (1tbsp) | X3B- Beef, Lean Ground 250g",16,2,2,2,2,,3.304587156,3.326470588,0,0.043,0.0095,0.1323,2026-05-05 19:42:30+00:00,216,1,0.0039,0.0015,0.7154,0.2851,0.0054229,0.0055,0.0053,hand_assigned
V13,CA,1103,100,2026-W34,34,RV54226-1,RV54226,2,READY FOR MENU PLANNING,Gingery Pulled Shiitake Mushroom Rice Bowls,"with Nori, Sesame-Pickled Veggies and Spicy Mayo",,2026-W21,2026-W27,757,0,1,TRUE,Veggie-Mushrooms,Veggie,Mushrooms,,"Veggie-Mushrooms, ",Rice - Jasmine,Rice,,"Rice - Jasmine, ",Mini Cucumber,Mini Cucumber,"Mini Cucumber, Carrot, ",Carrot,,Asian Spice Blend,,,,Green Onion,0,820,Japanese,Bowl,8,25,1,"test-kitchen-beginner , season-no-season",Discovery Product Line,"test-kitchen-beginner , season-no-season, Discovery Product Line",,,0,6.79,0,13.34,DRY-10-139079-1 | PHF-10-000397-4 | PHF-10-000735-4 | PRO-10-101286-1 | SPI-10-138368-1 | PHF-10-001406-4 | PRO-10-119554-1 | PRO-10-155689-7 | DRY-10-125595-1 | PHF-10-000734-4 | PHF-10-001407-4 | PRO-10-120434-4 | SPI-10-138352-1,"X3B- Seaweed, Roasted | X3B- Cucumber, Mini 1pc (66g) | X3B- Green Onion 4pc | X3B- Vinegar, Rice Seasoned (1TBSP) | X3B- Asian Sesame Blend 22g | X3B- Carrot, Julienne 1/8-inch 113g | X3B- Umami Ginger Sauce 60ml (4tbsp) | X3B- Mushroom, Pulled Shiitake 180g | X3B- (Paper) Rice, Jasmine 149g (0.75cup) | X3B- Green Onion 2pc | X3B- Carrot, Julienne 1/8-inch 56g | X3B- Mayonnaise, Spicy 30ml (2tbsp) | X3B- Asian Sesame Blend 11g",13,2,2,2,2,,3.528520396,3.569796666,1,0,0,0,2026-04-30 16:39:49.660000+00:00,217,1,0.0038,0.0015,0.7154,0.2851,0.0053225,0.0054,0.0052,
V13,CA,1104,101,2026-W34,34,RS50472-2,RS50472,1,READY FOR MENU PLANNING,Thai Shrimp Cakes with Mango Salad and Toasted Peanuts,made with a food processor,2026-W03,,2026-W03,733,0,0,TRUE,Shellfish-Shrimp,Shellfish,Shrimp,"Egg, raw","Shellfish-Shrimp, Egg, raw",Rice - Jasmine,Rice,Bread - Breadcrumbs,"Rice - Jasmine, Bread - Breadcrumbs",Cabbage - Green,Cabbage,"Cabbage - Green, , ",,,Thai Spice Blend,,Mango,,Green Onion,0,990,Thai,123,10,35,1,"spicy , test-kitchen-intermediate , food-processor , season-no-season",Discovery Product Line,"spicy , test-kitchen-intermediate , food-processor , season-no-season, Discovery Product Line",,,0,7.39,0,14.16,DRY-10-132836-1 | PRO-10-002788-1 | SPI-10-138220-1 | PHF-10-001398-4 | DRY-10-125595-1 | PHF-10-100152-4 | PHF-10-000734-4 | SPI-10-138219-1 | DRY-10-132847-1 | PHF-10-003814-4 | PRO-10-002793-1 | PRO-10-101286-1 | PTN-10-000704-7 | SPI-10-148726-1 | SPI-10-148727-1,"X3B- (Paper) Breadcrumbs, Panko 32g (0.33cup) | X3B- Sweet Chili Sauce (2tbsp) | X3B- Thai Spice Blend 14g | X3B- Cabbage, Green Shredded 1/8-inch 113g | X3B- (Paper) Rice, Jasmine 149g (0.75cup) | X3B- Mango, Red 1pc (Stage 3) | X3B- Green Onion 2pc | X3B- Thai Spice Blend 7g | X3B- (Paper) Breadcrumbs, Panko 64g (0.66cup) | X3B- Green Onion 1pc | X3B- Sweet Chili Sauce (4tbsp) | X3B- Vinegar, Rice Seasoned (1TBSP) | X3B- Shrimp, Pacific White Tail-Off 285g | X3B- Peanuts, Roasted Unsalted Chopped 56g | X3B- Peanuts, Roasted Unsalted Chopped 28g",15,3,3,3,3,,3.223602484,3.393700787,0,0.0045,0,0,2026-04-29 19:32:51.289000+00:00,218,1,0.0029,0.0012,0.7154,0.2851,0.004017,0.004,0.004,
V13,CA,1105,102,2026-W34,34,RC57781-1,RC57781,0,IN DEVELOPMENT,One Pan Greek Chicken and Lemon Potatoes,with Feta Salad and Yogurt Sauce,,,,-1,1,0,TRUE,Chicken-Breast-Diced,Chicken,Breast,,"Chicken-Breast-Diced, ",Potato - Yellow,Potato,,"Potato - Yellow, ",Greens - Spring Mix,Greens,"Greens - Spring Mix, Mini Cucumber, Tomato",Mini Cucumber,Tomato,Mediterranean Spice Blend,Feta Cheese,,Yogurt,Parsley,0,500,Greek,123,10,35,1,"one-pan , season-no-season",Convenience Product Line,"one-pan , season-no-season, Convenience Product Line",,,0,9.15,0,18.02,DAI-10-10602-4 | PTN-10-138815-7 | PHF-10-000402-4 | PHF-10-88386-1 | PHF-10-88387-1 | DAI-10-001140-4 | SPI-10-144154-1 | PHF-10-000397-4 | PHF-10-000424-4 | PRO-10-001532-1 | PTN-10-138814-7 | SPI-10-144151-1 | DAI-10-001202-4 | PHF-10-000941-4 | PHF-10-000944-4,"X3B- Yogurt, Greek Plain 2% 100g | X3B- Chicken, Breasts Skinless/Boneless (4pc) 680g | X3B- Lemon 1pc | X3B- Potato, Small Yellow (B) 1pc | X3B- Shallot 1pc (50g) | X3B- Cheese, Feta Crumbled 28g (0.25cup) | X3B- Mediterranean Spice Blend 14g | X3B- Cucumber, Mini 1pc (66g) | X3B- Tomato, Roma 1pc (95g) Stage 4 | X3B- Olives, Mixed Pitted 30g | X3B- Chicken, Breasts Skinless/Boneless (2pc) 340g | X3B- Mediterranean Spice Blend 7g | X3B- Cheese, Feta Crumbled 56g (0.5cup) | X3B- Dill, Fresh 14g | X3B- Dill, Fresh 7g",15,2,2,2,2,,3.387586208,3.423666936,1,0,0,0,2026-04-29 16:17:55.666000+00:00,219,1,0.0026,0.001,0.7154,0.2851,0.0036153,0.0036,0.0036,
V13,CA,1106,103,2026-W34,34,RP37029-11,RP37029,12,READY FOR MENU PLANNING,One-Pot Creamy Sausage Ragu,with Penne and Parmesan,2026-W07,2026-W21,2026-W27,757,0,0,TRUE,Pork-Sausage-Italian,Pork,Sausage,,"Pork-Sausage-Italian, ",Pasta - Rigatoni,Pasta,,"Pasta - Rigatoni, ",Mirepoix,Mirepoix,"Mirepoix, Garlic, ",Garlic,,Chicken Stock Powder,,,Cream,Parsley,0,780,Italian,Pasta,5,25,1,"one-pot/one-pan , fr-translated , season-no-season",Convenience Product Line,"one-pot/one-pan , fr-translated , season-no-season, Convenience Product Line",,,0,7.41,0,14.31,DAI-10-001211-4 | PHF-10-000939-4 | PRO-10-52177-1 | PHF-10-88380-4 | PTN-10-132172-7 | DAI-10-001218-4 | DRY-10-133020-7 | PHF-10-000936-4 | PRO-10-002783-1 | PRO-10-130197-1 | DAI-10-003437-4 | SPI-10-125249-1 | DAI-10-003438-4 | PHF-10-000954-4 | PHF-10-000955-4,"X3B- Cheese, Parmesan Shredded 28g (0.25cup) | X3B- Chives, Fresh 7g | X3B- Stock Concentrate, Reduced Sodium Chicken 9.6g (1unit) | X3B- Garlic, Unpeeled Clove | X3B- Pork, Lean Mild Italian Sausage Uncased 250g | X3B- Cheese, Parmesan Shredded 56g (0.5cup) | X3B- Pasta, Quick-Cook Penne 227g | X3B- Chives, Fresh 14g | X3B- Wine, White Cooking (4tbsp) | X3B- Tomatoes, Crushed - Onion and Garlic 369ml Can | X3B- Cream, 35% 56ml | X3B- Zesty Garlic Blend 7g (1TBSP) | X3B- Cream, 35% 113ml | X3B- Mirepoix 3/8-inch (1:1:1 Onion, Carrot, Celery) 113g | X3B- Mirepoix 3/8-inch (1:1:1 Onion, Carrot, Celery) 227g",15,2,2,2,2,,3.463178295,3.513569937,0,0.0055,0.0093,0.0167,2026-04-29 19:32:51.289000+00:00,220,1,0.0031,0.0012,0.7154,0.2851,0.0043182,0.0043,0.0043,
V13,CA,1107,104,2026-W34,34,RC56773-1,RC56773,1,READY FOR MENU PLANNING,Baked Chicken-and-Vegetable Chow Mein,includes a recyclable aluminum tray,,2026-W26,2026-W26,756,0,1,TRUE,Chicken-Breast,Chicken,Breast,,"Chicken-Breast, ",Noodles - Chow Mein,Noodles,,"Noodles - Chow Mein, ",Zucchini,Zucchini,"Zucchini, Pepper - Sweet Bell, ",Pepper - Sweet Bell,,Asian Spice Blend,,,,Green Onion,0,800,Chinese,Noodles,10,35,1,"prep-and-bake , season-no-season",Convenience Product Line,"prep-and-bake , season-no-season, Convenience Product Line",,,0,9.65,0,19.19,DRY-10-001167-7 | PRO-10-002763-1 | PTN-10-138815-7 | PRO-10-001373-1 | PHF-10-000414-4 | PHF-10-000734-4 | SPI-10-138352-1 | DRY-10-154890-1 | PHF-10-000422-4 | PHF-10-000735-4 | PTN-10-138814-7 | SPI-10-138368-1,"X3B- Noodles, Cantonese Chow Mein 200g | X3B- Honey Garlic Sauce (4tbsp) | X3B- Chicken, Breasts Skinless/Boneless (4pc) 680g | X3B- Oyster Sauce, Vegetarian 72g (4tbsp) | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Green Onion 2pc | X3B- Asian Sesame Blend 11g | X3B- Aluminium Tray, 1pc | X3B- Squash, Green Zucchini 1pc (200g) | X3B- Green Onion 4pc | X3B- Chicken, Breasts Skinless/Boneless (2pc) 340g | X3B- Asian Sesame Blend 22g",12,2,2,2,2,,3.458521791,3.503601232,1,0,0,0,2026-05-04 15:04:24.765000+00:00,221,1,0.0015,0.0006,0.7154,0.2851,0.0021089,0.0021,0.0021,
V13,CA,1108,105,2026-W34,34,RC155723-1,RC155723,0,IN DEVELOPMENT,Spicy Chicken and Peanut Salad,with Pickled Shallots and Chilies,,,,-1,1,0,TRUE,Chicken-Tenderloin,Chicken,Tenderloin,,"Chicken-Tenderloin, ",No Starch,No Starch,,"No Starch, ",Mini Cucumber,Mini Cucumber,"Mini Cucumber, Spring Mix, ",Spring Mix,,Brown Sugar,,"Peanuts, chopped",,,0,540,Thai,Salad,7,30,2,"spicy , discovery , season-no-season",Discovery,"spicy , discovery , season-no-season, Discovery",,,0,8.45,0,16.4,PHF-10-000417-4 | SPI-10-001191-1 | PRO-10-52476-1 | PHF-10-88387-1 | PRO-10-122650-1 | SPI-10-001192-1 | PHF-10-000397-4 | PHF-10-000736-4 | PHF-10-000737-4 | PRO-10-101286-1 | PTN-10-138814-7 | SPI-10-148726-1 | SPI-10-148727-1,"X3B- Pepper, Thai Chili 1pc | X3B- Sugar, Brown 11g (1TBSP) | X3B- Peanut Butter, Kraft Portion Cup 18g | X3B- Shallot 1pc (50g) | X3B- Curry Paste (2tbsp) | X3B- Sugar, Brown 22g (2TBSP) | X3B- Cucumber, Mini 1pc (66g) | X3B- Lettuce, Heritage Blend 113g | X3B- Lettuce, Heritage Blend 227g | X3B- Vinegar, Rice Seasoned (1TBSP) | X3B- Chicken, Breasts Skinless/Boneless (2pc) 340g | X3B- Peanuts, Roasted Unsalted Chopped 56g | X3B- Peanuts, Roasted Unsalted Chopped 28g",13,2,2,2,2,,3.419734311,3.481952143,1,0,0,0,2026-04-29 16:17:55.666000+00:00,222,1,0.0017,0.0007,0.7154,0.2851,0.0024102,0.0024,0.0024,hand_assigned
V13,CA,1109,106,2026-W34,34,RB56605-1,RB56605,0,IN DEVELOPMENT,BBQ Glazed Jerk Beef Meatballs,with Basmati Rice and Creamy Coleslaw,,,,-1,1,0,TRUE,Beef-Mince,Beef,Mince,,"Beef-Mince, ",Rice - Basmati,Rice,,"Rice - Basmati, ",Coleslaw Mix,Coleslaw Mix,"Coleslaw Mix, , ",,,Caribbean Spice Blend,,Pineapple,,Green Onion,0.57,930,Jamaican,Meatballs,10,30,1,season-autumn-winter,Classic,"season-autumn-winter, Classic",,,0,7.2,0,13.78,DRY-10-125594-1 | DRY-10-132836-1 | DRY-10-155636-1 | PRO-10-002765-1 | PRO-10-119742-4 | PRO-10-91789-1 | SPI-10-137763-1 | PTN-10-138804-7 | SPI-10-137764-1 | DRY-10-001154-1 | PRO-10-135918-1 | DRY-10-001153-1 | PHF-10-000734-4 | DRY-10-132847-1 | PHF-10-000404-4 | PHF-10-000735-4 | PHF-10-001410-4 | PHF-10-001411-4 | PRO-10-118973-1 | PTN-10-138803-7,"X3B- (Paper) Rice, Basmati 149g (0.75cup) | X3B- (Paper) Breadcrumbs, Panko 32g (0.33cup) | X3B- (Paper) Rice, Basmati 298g (1.5cup) | X3B- Ketchup (2tbsp) | X3B- Jerk Marinade 30ml (2tbsp) | H1F- Mayonnaise (4tbsp) | X3B- Caribbean Spice Blend 6g | X3B- Beef, Lean Ground 500g | X3B- Caribbean Spice Blend 12g | X3B- Coconut, Medium Shredded Unsweetened 6g (1TBSP) | X3B- Fruit Cup, Pineapple 107ml | X3B- Coconut, Medium Shredded Unsweetened 12g (2TBSP) | X3B- Green Onion 2pc | X3B- (Paper) Breadcrumbs, Panko 64g (0.66cup) | X3B- Lime 1pc | X3B- Green Onion 4pc | X3B- Coleslaw Mix 170g (1:1:1 Red Cabbage, Green Cabbage, Carrot) | X3B- Coleslaw Mix 340g (1:1:1 Red Cabbage, Green Cabbage, Carrot) | X3B- Mayonnaise 30ml (2tbsp) | X3B- Beef, Lean Ground 250g",20,3,3,3,3,,3.427317886,3.47077036,1,0,0,0,2026-04-29 16:12:18.564000+00:00,223,1,0.0015,0.0006,0.7154,0.2851,0.0021089,0.0021,0.0021,hand_assigned
V13,CA,1110,107,2026-W34,34,RC151258-3,RC151258,2,READY FOR MENU PLANNING,Indian-Inspired Mango Chutney Chicken,with Roasted Veggies and Cilantro Rice,2022-W13,,2022-W13,535,0,0,TRUE,Chicken-Breast,Chicken,Breast,,"Chicken-Breast, ",Rice - Basmati,Rice,,"Rice - Basmati, ",(ZZ DO NOT USE) Pepper - Red,(ZZ DO NOT USE) Pepper,"(ZZ DO NOT USE) Pepper - Red, Carrot, Peas - Green, frozen",Carrot,"Peas - Green, frozen",Indian Spice Mix,,,,Cilantro,0,830,Indian,123,8,30,2,season-no-season,Classic,"season-no-season, Classic",,,0,8.49,0,16.59,DRY-10-125594-1 | DRY-10-155636-1 | SPI-10-001163-1 | PTN-10-138815-7 | SPI-10-138347-1 | PHF-10-000741-4 | PHF-10-88379-4 | PRO-10-122650-1 | PHF-10-000414-4 | PHF-10-000743-4 | PRO-10-002759-1 | PTN-10-138814-7 | SPI-10-001169-1,"X3B- (Paper) Rice, Basmati 149g (0.75cup) | X3B- (Paper) Rice, Basmati 298g (1.5cup) | X3B- Garlic Salt 8g (2tsp) | X3B- Chicken, Breasts Skinless/Boneless (4pc) 680g | X3B- Indian Spice Blend 9g | X3B- Peas, Frozen 113g (0.66cup) | X3B- Carrot 1pc (170g) | X3B- Curry Paste (2tbsp) | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Peas, Frozen 56g (0.33cup) | X3B- Chutney, Mango (4tbsp) | X3B- Chicken, Breasts Skinless/Boneless (2pc) 340g | X3B- Garlic Salt 4g (1tsp)",13,2,2,2,2,,3.458521791,3.503601232,1,0,0,0.0367,2026-04-29 16:12:18.564000+00:00,224,1,0.0016,0.0007,0.7154,0.2851,0.0023098,0.0023,0.0023,hand_assigned
V13,CA,1111,108,2026-W34,34,RB28545-1,RB28545,0,READY FOR MENU PLANNING,Maple-Soy Glazed Beef Patties,with Green Onion Rice,,,,-1,1,0,TRUE,Beef-Mince,Beef,Mince,,"Beef-Mince, ",Rice - Basmati,Rice,,"Rice - Basmati, ",Pepper - Sweet Bell,Pepper,"Pepper - Sweet Bell, Bok Choy - Shanghai, ",Bok Choy - Shanghai,,Moo Shu Spice Blend,,,,Green Onion,0,770,Chinese,123,12,35,1,"classic , season-no-season",Classic,"classic , season-no-season, Classic",,,0,7.7,0,14.95,PRO-10-118972-1 | PTN-10-138804-7 | DRY-10-002436-1 | PHF-10-000414-4 | PHF-10-000734-4 | SPI-10-003158-1 | DRY-10-002435-1 | DRY-10-132847-1 | PHF-10-000392-4 | PHF-10-003814-4 | PTN-10-138803-7 | DRY-10-125594-1 | DRY-10-132836-1 | DRY-10-155636-1 | PRO-10-91828-1 | SPI-10-12300-1,"X3B- Soy Sauce 30ml (2tbsp) | X3B- Beef, Lean Ground 500g | X3B- Shallots, Crispy 56g | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Green Onion 2pc | X3B- Cornstarch 9g (1TBSP) | X3B- Shallots, Crispy 28g | X3B- (Paper) Breadcrumbs, Panko 64g (0.66cup) | X3B- Bok Choy, Shanghai 1pc (113g) | X3B- Green Onion 1pc | X3B- Beef, Lean Ground 250g | X3B- (Paper) Rice, Basmati 149g (0.75cup) | X3B- (Paper) Breadcrumbs, Panko 32g (0.33cup) | X3B- (Paper) Rice, Basmati 298g (1.5cup) | X3B- Maple Syrup 40g (2TBSP) | H1F- Moo Shu Spice Blend 9g (1TBSP)",16,2,2,2,2,,3.427317886,3.47077036,1,0,0,0,2026-04-29 16:12:18.564000+00:00,225,1,0.0009,0.0004,0.7154,0.2851,0.0013055,0.0013,0.0013,hand_assigned
V13,CA,1122,109,2026-W34,34,RB0915-9,RB0915,9,IN DEVELOPMENT,Savoury-Sweet BBQ Burgers with Caramelized Nectarines,and Potato Wedges,2025-W35,2026-W24,2026-W27,757,0,0,TRUE,Beef-Mince,Beef,Mince,,"Beef-Mince, ",Potato - White,Potato,Bread - Brioche,"Potato - White, Bread - Brioche",Onion - Yellow,Onion,"Onion - Yellow, , ",,,Southwest Spice Blend,Goat Cheese,Nectarine,,,0,1090,Canadian,Burger,10,35,2,season-summer,Grill Core,"season-summer, Grill Core",,,0,8.22,0,15.96,DAI-10-101718-4 | PHF-10-88382-4 | PRO-10-91789-1 | PHF-10-000407-4 | PRO-10-118472-1 | PTN-10-138804-7 | PHF-10-88386-1 | PRO-10-91790-1 | SPI-10-125249-1 | SPI-10-132693-1 | BAK-10-003281-7 | DAI-10-001226-4 | PHF-10-000739-4 | PHF-10-000740-4 | PTN-10-138803-7,"X3B- Cheese, Goat Crumbled 28g | X3B- Onion, Red Whole 1pc (113g) | H1F- Mayonnaise (4tbsp) | X3B- Nectarine 1pc (135g) | X3B- BBQ Sauce 70g 4Tbsp (60ml) | X3B- Beef, Lean Ground 500g | X3B- Potato, Small Yellow (B) 1pc | H1F- Mayonnaise (0.5cup) | X3B- Zesty Garlic Blend 7g (1TBSP) | X3B- Breadcrumbs, Italian 12g (2TBSP) | X3B- Bun, Artisan 4-inch (2pc) | X3B- Cheese, Goat Crumbled 56g | X3B- Lettuce, Heritage Blend 28g | X3B- Lettuce, Heritage Blend 56g | X3B- Beef, Lean Ground 250g",15,2,2,2,2,,3.427317886,3.47077036,1,0.0027,0.0022,0.0088,2026-05-06 01:32:12.856000+00:00,226,1,0.0027,0.0011,0.7154,0.2851,0.0037694,0.0038,0.0038,
V13,CA,1123,110,2026-W34,34,RBP155271-7,RBP155271,8,READY FOR MENU PLANNING,Grilled Meatloaf Burgers,with Sweet Potatoes and Green Onion Mayo,2025-W34,2026-W29,2026-W29,759,0,0,TRUE,Beef and Pork-Mince,Beef and Pork,Mince,,"Beef and Pork-Mince, ",Potato - White,Potato,Bread - Brioche,"Potato - White, Bread - Brioche",Greens - Spring Mix,Greens,"Greens - Spring Mix, , ",,,Brown Sugar,,,Mayonnaise,Green Onion,0,1010,Canadian,Burger,8,30,2,"family-friendly , season-summer",Grill Core,"family-friendly , season-summer, Grill Core",pronto-box,,0,6.47,0,12.46,BAK-10-003281-7 | DRY-10-002435-1 | PHF-10-000735-4 | PHF-10-000739-4 | PHF-10-000740-4 | SPI-10-001169-1 | PRO-10-002765-1 | PRO-10-002781-1 | PRO-10-91789-1 | PTN-10-121688-7 | SPI-10-001163-1 | SPI-10-001191-1 | DRY-10-11999-1 | DRY-10-002436-1 | PHF-10-88388-1 | SPI-10-001192-1 | PHF-10-000734-4 | PRO-10-91790-1,"X3B- Bun, Artisan 4-inch (2pc) | X3B- Shallots, Crispy 28g | X3B- Green Onion 4pc | X3B- Lettuce, Heritage Blend 28g | X3B- Lettuce, Heritage Blend 56g | X3B- Garlic Salt 4g (1tsp) | X3B- Ketchup (2tbsp) | X3B- Worcestershire Sauce (1tbsp) | H1F- Mayonnaise (4tbsp) | X3B- Mixed Ground, Pork and Beef (1:1) CON 250g | X3B- Garlic Salt 8g (2tsp) | X3B- Sugar, Brown 11g (1TBSP) | H1F- Breadcrumbs, Italian 24g (4TBSP) | X3B- Shallots, Crispy 56g | X3B- Sweet Potato, Yam 1pc (170g) | X3B- Sugar, Brown 22g (2TBSP) | X3B- Green Onion 2pc | H1F- Mayonnaise (0.5cup)",18,3,3,3,3,,3.539473684,3.637681159,0,0.0019,0.0035,0.0064,2026-05-05 02:20:49+00:00,227,1,0.0027,0.0011,0.7154,0.2851,0.0037694,0.0038,0.0038,
V13,CA,1124,111,2026-W34,34,RC39638-2,RC39638,4,READY FOR MENU PLANNING,SuperQuick Grilled BBQ Chicken Flatbreads,with Pineapple and Ranch Drizzle,2025-W31,2026-W22,2026-W28,758,0,0,TRUE,Chicken-Tenderloin,Chicken,Tenderloin,,"Chicken-Tenderloin, ",Bread - Flatbread,Bread,,"Bread - Flatbread, ",,,", , ",,,,"Mozzarella Cheese, shredded",Pineapple,,,0,850,Canadian,Flatbread,5,15,1,"super-quick , season-summer",Grill Core,"super-quick , season-summer, Grill Core",,,0,8.89,0,17.62,DAI-10-001146-4 | DAI-10-001147-4 | PRO-10-118472-1 | DRY-10-002436-1 | PRO-10-101053-1 | PRO-10-135918-1 | SPI-10-138217-1 | PTN-10-138819-7 | SPI-10-138216-1 | BAK-10-003289-7 | DRY-10-002435-1,"X3B- Cheese, Mozzarella Shredded 170g (1.5cup) | X3B- Cheese, Mozzarella Shredded 85g (0.75cup) | X3B- BBQ Sauce 70g 4Tbsp (60ml) | X3B- Shallots, Crispy 56g | X3B- Dressing, Ranch (2TBSP) | X3B- Fruit Cup, Pineapple 107ml | X3B- Applewood Smoke Spice 7g | X3B- Chicken, Tenders Skinless/Boneless 340g | X3B- Applewood Smoke Spice 14g | X3B- Naan (2pc) | X3B- Shallots, Crispy 28g",11,0,0,0,0,,3.71559633,3.7,0,0.0084,0.0089,0.0281,2026-04-29 16:17:55.666000+00:00,228,1,0.0027,0.0011,0.7154,0.2851,0.0037694,0.0038,0.0038,
V13,CA,1125,112,2026-W34,34,RC41435-2,RC41435,4,READY FOR MENU PLANNING,Tandoori Grilled Chicken,with Garlic Flatbreads and Tomato-Cucumber Salad,2025-W33,2026-W22,2026-W28,758,0,0,TRUE,Chicken-Thigh,Chicken,Thigh,,"Chicken-Thigh, ",Bread - Flatbread,Bread,,"Bread - Flatbread, ",Tomato,Tomato,"Tomato, Mini Cucumber, Shallot",Mini Cucumber,Shallot,Indian Spice Blend,,,Yogurt,Cilantro,0,660,Indian,123,10,20,1,"spicy , quick , family-friendly , season-summer",Grill Core,"spicy , quick , family-friendly , season-summer, Grill Core",,,0,7.84,0,15.39,PTN-10-138820-7 | PHF-10-88380-4 | SPI-10-138347-1 | DAI-10-125726-4 | PHF-10-000938-4 | PHF-10-88387-1 | PHF-10-000940-4 | BAK-10-003289-7 | PHF-10-000397-4 | PHF-10-000423-4 | PRO-10-101285-1 | PRO-10-119628-1 | SPI-10-138346-1,"X3B- Chicken, Thighs Skinless/Boneless 285g | X3B- Garlic, Unpeeled Clove | X3B- Indian Spice Blend 9g | X3B- Yogurt Sauce 45ml (3 tbsp) | X3B- Cilantro, Fresh 14g | X3B- Shallot 1pc (50g) | X3B- Cilantro, Fresh 7g | X3B- Naan (2pc) | X3B- Cucumber, Mini 1pc (66g) | X3B- Tomato, Beefsteak 1pc (170g) | X3B- Vinegar, White Wine (1TBSP) | X3B- Ginger Garlic Puree (2TBSP) | X3B- Indian Spice Blend 18g",13,2,2,2,2,,3.560606061,3.620111732,0,0.0071,0.0086,0.0238,2026-05-06 12:20:12.819000+00:00,229,1,0.0027,0.0011,0.7154,0.2851,0.0037694,0.0038,0.0038,
